"","Abiotrophia","Acanthopleuribacter","Acetitomaculum","Acetivibrio","Acetoanaerobium","Acetobacter","Acetobacterium","Acetonema","Acholeplasma","Achromobacter","Acidaminobacter","Acidaminococcus","Aciditerrimonas","Acidithiobacillus","Acidocella","Acidovorax","Acinetobacter","Acrocarpospora","Actinoallomurus","Actinobacillus","Actinobaculum","Actinocatenispora","Actinocorallia","Actinokineospora","Actinomadura","Actinomyces","Actinophytocola","Actinoplanes","Actinopolymorpha","Actinopolyspora","Actinotalea","Actinotignum","Advenella","Aeribacillus","Aerococcus","Aeromicrobium","Aeromonas","Aestuariispira","Agaribacter","Aggregatibacter","Agrococcus","Agromyces","Aidingimonas","Albidovulum","Alcanivorax","Algicola","Algimonas","Algiphilus","Algoriphagus","Alicyclobacillus","Aliidiomarina","Aliiglaciecola","Alishewanella","Alkalibacillus","Alkalibacter","Alkalibacterium","Alkalimonas","Alkaliphilus","Alkanindiges","Alloactinosynnema","Allobacillus","Allobaculum","Allocatelliglobosispora","Allochromatium","Allofustis","Alloiococcus","Allonocardiopsis","Alloscardovia","Alpinimonas","Altererythrobacter","Alteribacillus","Alteromonas","Amaricoccus","Aminicenantes_genera_incertae_sedis","Aminobacter","Ammonifex","Ammoniibacillus","Ammoniphilus","Amnibacterium","Amorphus","Amphibacillus","Amphritea","Amycolatopsis","Amycolicicoccus","Anaeroarcus","Anaerobacillus","Anaerobacter","Anaerobaculum","Anaerobiospirillum","Anaerobranca","Anaerococcus","Anaerofustis","Anaeroglobus","Anaerolinea","Anaeromusa","Anaeromyxobacter","Anaeroplasma","Anaerosphaera","Anaerotruncus","Anaerovorax","Anaplasma","Andreprevotia","Aneurinibacillus","Angiococcus","Angustibacter","Anoxybacillus","Aquabacterium","Aquaspirillum","Aquibacillus","Aquicella","Aquimonas","Aquisalimonas","Arachidicoccus","Arcanobacterium","Arcobacter","Arenicella","Arenimonas","Arhodomonas","Armatimonadetes_gp2","Armatimonadetes_gp4","Armatimonadetes_gp5","Armatimonadetes_gp7","Armatimonas/Armatimonadetes_gp1","Arsenicicoccus","Arsenophonus","Arthrobacter","Asaccharospora","Asteroleplasma","Asticcacaulis","Atopobacter","Atopobium","Atopococcus","Atopostipes","Atribacteria_genera_incertae_sedis","Aureimonas","Aureispira","Auritidibacter","Austwickia","Azoarcus","Azohydromonas","Azomonas","Azorhizobium","Azospirillum","Azotobacter","Bacillus","Bacteroides","Balneatrix","Balneola","Barnesiella","Barrientosiimonas","Bavariicoccus","Bdellovibrio","Beijerinckia","Bellilinea","Bhargavaea","Bifidobacterium","Bilophila","Biostraticola","Bisgaardia","Blastococcus","Blautia","Bogoriella","Bordetella","Bosea","Bowmanella","Brachybacterium","Brachyspira","Brackiella","Bradymonas","Bradyrhizobium","Branchiibius","Brassicibacter","BRC1_genera_incertae_sedis","Brenneria","Brevibacillus","Brevibacterium","Brevundimonas","Brochothrix","Brockia","Brooklawnia","Buchnera","Budvicia","Bulleidia","Burkholderia","Buttiauxella","Butyricicoccus","Butyrivibrio","Caldalkalibacillus","Caldanaerobacter","Caldanaerobius","Caldicellulosiruptor","Caldilinea","Caldisericum","Calditerricola","Calidifontibacter","Caloramator","Caloranaerobacter","Campylobacter","Candidatus_Calescibacterium","Candidatus_Cloacamonas","Candidatus_Hydrogenedens","Candidimonas","Canibacter","Carboxydocella","Carboxydothermus","Cardiobacterium","Carnobacterium","Catellicoccus","Catenibacterium","Catenovulum","Catenulispora","Catenuloplanes","Caulobacter","Cedecea","Celerinatantimonas","Cellulomonas","Cellulosilyticum","Cellulosimicrobium","Cellvibrio","Cerasibacillus","Chelativorans","Chelonobacter","Chitinimonas","Chitinivibrio","Chlamydia","Chlorobaculum","Chloroherpeton","Chlorophyta","Chromatium","Chromohalobacter","Chryseobacterium","Chryseomicrobium","Chthonomonas/Armatimonadetes_gp3","Chungangia","Citricoccus","Citrobacter","Cloacibacterium","Clostridium_III","Clostridium_IV","Clostridium_sensu_stricto","Clostridium_XI","Clostridium_XII","Clostridium_XlVa","Clostridium_XlVb","Clostridium_XVIII","Cohnella","Collinsella","Colwellia","Comamonas","Compostibacillus","Conchiformibius","Conexibacter","Congregibacter","Constrictibacter","Coprobacillus","Coprococcus","Corallomonas","Corynebacterium","Cosenzaea","Coxiella","Cronobacter","Cruoricaptor","Cryobacterium","Cryomorpha","Cryptanaerobacter","Cryptosporangium","Curtobacterium","Cycloclasticus","Cytophaga","Dactylosporangium","Deferribacter","Deferrisoma","Defluviicoccus","Defluviimonas","Dehalobacter","Dehalococcoides","Dehalogenimonas","Deinococcus","Delftia","Demequina","Demetria","Denitratisoma","Dermabacter","Dermacoccus","Dermatophilus","Derxia","Desemzia","Desertibacter","Desulfacinum","Desulfarculus","Desulfatibacillum","Desulfitobacterium","Desulfobacca","Desulfobacterium","Desulfobotulus","Desulfobulbus","Desulfocapsa","Desulfocella","Desulfococcus","Desulfocurvus","Desulfofaba","Desulfoglaeba","Desulfohalobium","Desulfomicrobium","Desulfomonile","Desulfonatronobacter","Desulfonatronospira","Desulfonatronovibrio","Desulfonatronum","Desulfonema","Desulfonispora","Desulfopila","Desulforhopalus","Desulfosarcina","Desulfosporomusa","Desulfosporosinus","Desulfotomaculum","Desulfovibrio","Desulfovirga","Desulfurella","Desulfuribacillus","Desulfuromonas","Desulfurispira","Desulfurobacterium","Devriesea","Dialister","Dickeya","Dietzia","Diplorickettsia","Dokdonella","Dokdonia","Dolosicoccus","Dolosigranulum","Domibacillus","Dorea","Dyadobacter","Dyella","Dysgonomonas","Ectothiorhodospira","Edwardsiella","Effusibacillus","Eggerthella","Eggerthia","Ehrlichia","Eionea","Eisenbergiella","Elizabethkingia","Elusimicrobium","Emticicia","Endobacter","Endozoicomonas","Enhydrobacter","Ensifer","Enteractinococcus","Enterobacter","Enterococcus","Entomoplasma","Eremococcus","Erwinia","Erysipelothrix","Erysipelotrichaceae_incertae_sedis","Erythrobacter","Escherichia/Shigella","Eubacterium","Eudoraea","Euzebya","Ewingella","Exiguobacterium","Ezakiella","Facklamia","Faecalibacterium","Falsibacillus","Falsirhodobacter","Fastidiosipila","Faucicola","Ferrimonas","Ferrovum","Fervidobacterium","Fictibacillus","Filifactor","Filobacillus","Finegoldia","Flammeovirga","Flaviflexus","Flavisolibacter","Flavobacterium","Flectobacillus","Flexistipes","Flexivirga","Fodinicola","Fontibacillus","Fontimonas","Formivibrio","Francisella","Franconibacter","Frigoribacterium","Frondihabitans","Fructobacillus","Fulvitalea","Fulvivirga","Fusibacter","Fusicatenibacter","Fusobacterium","Gaiella","Galenea","Gallaecimonas","Gallicola","Gallionella","Gardnerella","Garicola","Gemella","Gemmatimonas","Gemmiger","Gemmobacter","Geoalkalibacter","Geobacillus","Geobacter","Geodermatophilus","Geomicrobium","Geopsychrobacter","Georgenia","Geothermobacter","Geothermomicrobium","Geothrix","Gibbsiella","Gilvimarinus","Glaciecola","Globicatella","Gluconacetobacter","Gluconobacter","Glycomyces","Gordonia","Gordonibacter","Gracilibacillus","Granulicatella","Granulicoccus","Gryllotalpicola","Gulosibacter","Gynuella","Haematobacter","Haemophilus","Hafnia","Hahella","Halalkalibacillus","Halanaerobacter","Halanaerobaculum","Halanaerobium","Haliangium","Haliea","Halioglobus","Halobacillus","Halobacteriovorax","Halobacteroides","Halochromatium","Halolactibacillus","Halomonas","Halonatronum","Haloplasma","Halorhodospira","Halospina","Hathewaya","Hazenella","Helcobacillus","Helcococcus","Helicobacter","Heliobacterium","Heliophilum","Heliorestis","Henriciella","Herbaspirillum","Herbiconiux","Hoeflea","Holdemania","Homoserinimonas","Howardella","Hydrocarboniphaga","Hydrogenibacillus","Hydrogenimonas","Hydrogenispora","Hydrogenivirga","Hymenobacter","Hyphomicrobium","Iamia","Idiomarina","Ignavigranum","Ilumatobacter","Insolitispirillum","Intestinibacter","Intestinimonas","Intrasporangium","Isobaculum","Isoptericola","Janibacter","Jannaschia","Jatrophihabitans","Jeongeupia","Jeotgalibacillus","Jeotgalicoccus","Jiangella","Jonesia","Kaistia","Kandleria","Kangiella","Kerstersia","Kineococcus","Kineosphaera","Kineosporia","Kistimonas","Kitasatospora","Klebsiella","Klugiella","Kluyvera","Knoellia","Kocuria","Kofleria","Komagataeibacter","Kordiimonas","Kosakonia","Kribbella","Kurthia","Kushneria","Kyrpidia","Kytococcus","Labedella","Labrys","Laceyella","Lachnoanaerobaculum","Lachnospiracea_incertae_sedis","Lacticigenium","Lactobacillus","Lactococcus","Lactovum","Lamprocystis","Larkinella","Latescibacteria_genera_incertae_sedis","Lautropia","Lawsonia","Lebetimonas","Legionella","Leifsonia","Leminorella","Lentibacillus","Lentisphaera","Lentzea","Leptolinea","Leptonema","Leptospira","Leptothrix","Leucobacter","Leuconostoc","Lewinella","Limisphaera","Limnobacter","Lishizhenia","Listeria","Litoribacillus","Litoribrevibacter","Litorivivens","Longimycelium","Lonsdalea","Luteibacter","Luteimicrobium","Luteimonas","Luteipulveratus","Luteococcus","Lysinibacillus","Lysinimicrobium","Lysobacter","Macrococcus","Mangrovibacter","Maricaulis","Marichromatium","Marinactinospora","Marinilactibacillus","Mariniluteicoccus","Marinimicrobium","Marininema","Marinitoga","Marinobacter","Marinobacterium","Marinococcus","Marinomonas","Marinospirillum","Marvinbryantia","Massilia","Megamonas","Meganema","Megasphaera","Melghiribacillus","Melghirimyces","Melissococcus","Mesoplasma","Mesorhizobium","Methylarcula","Methylobacillus","Methylobacter","Methylobacterium","Methylocaldum","Methylogaea","Methylohalobius","Methylomarinovum","Methylomicrobium","Methylomonas","Methyloparacoccus","Methylophaga","Methyloprofundus","Methylosarcina","Methylothermus","Methylovulum","Microaerobacter","Microbacterium","Microbulbifer","Microcella","Micrococcus","Microgenomates_genera_incertae_sedis","Microlunatus","Micromonospora","Micropruina","Microvirga","Millisia","Mitsuokella","Mobilicoccus","Mobiluncus","Modestobacter","Moellerella","Mogibacterium","Moorella","Moraxella","Morganella","Moritella","Mucilaginibacter","Mucispirillum","Mumia","Murdochiella","Muriicola","Mycetocola","Mycobacterium","Mycoplasma","Naasia","Nannocystis","Natranaerobius","Natribacillus","Natroniella","Natronincola","Natronobacillus","Natronocella","Negativicoccus","Neisseria","Neoasaia","Neochlamydia","Neorickettsia","Neptuniibacter","Neptunomonas","Nesterenkonia","Nevskia","Nguyenibacter","Niabella","Nisaea","Nitrincola","Nitrococcus","Nitrosococcus","Nitrosomonas","Nitrosospira","Nitrospira","Nocardia","Nocardioides","Nocardiopsis","Nonomuraea","Nosocomiicoccus","Novispirillum","Novosphingobium","Oceanicola","Oceanimonas","Oceanirhabdus","Oceaniserpentilla","Oceanisphaera","Oceanobacillus","Oceanococcus","Oceanospirillum","Ochrobactrum","Oenococcus","Oleibacter","Oleispira","Oligella","Oligoflexus","Olsenella","Orbus","Orenia","Oribacterium","Orientia","Ornatilinea","Ornithinibacillus","Ornithinibacter","Ornithinimicrobium","Oscillibacter","Oscillochloris","Ottowia","Oxalophagus","Oxobacter","Paenalcaligenes","Paenibacillus","Paenisporosarcina","Pantoea","Papillibacter","Parabacteroides","Paracoccus","Paraferrimonas","Paraglaciecola","Paraliobacillus","Paramoritella","Paraperlucidibaca","Paraprevotella","Parapusillimonas","Parasutterella","Parcubacteria_genera_incertae_sedis","Parvibaculum","Parvularcula","Pasteurella","Paucisalibacillus","Pectobacterium","Pediococcus","Pedobacter","Pelagibacterium","Pelagicoccus","Pelistega","Pelobacter","Pelolinea","Pelosinus","Pelospora","Pelotomaculum","Peptoniphilus","Peptostreptococcaceae_incertae_sedis","Peptostreptococcus","Peredibacter","Perexilibacter","Perlucidibaca","Permianibacter","Petrotoga","Phaeovibrio","Phascolarctobacterium","Phaseolibacter","Phenylobacterium","Phocaeicola","Photobacterium","Photorhabdus","Phreatobacter","Phyllobacterium","Phytomonospora","Pigmentiphaga","Pilibacter","Piscibacillus","Piscicoccus","Piscirickettsia","Planococcaceae_incertae_sedis","Planococcus","Planomicrobium","Plantactinospora","Plasticicumulans","Pleomorphobacterium","Plesiocystis","Plesiomonas","Pluralibacter","Polaribacter","Polycladomyces","Pontibacillus","Poribacteria_genera_incertae_sedis","Porphyromonas","Porticoccus","Portibacter","Povalibacter","Pragia","Prevotella","Pricia","Promicromonospora","Propionibacterium","Propioniciclava","Propionicimonas","Propioniferax","Propionimicrobium","Propionispira","Propionispora","Proteiniborus","Proteiniclasticum","Proteinivorax","Proteocatella","Proteus","Providencia","Pseudoalteromonas","Pseudobacteriovorax","Pseudobacteroides","Pseudobutyrivibrio","Pseudocitrobacter","Pseudoclavibacter","Pseudohongiella","Pseudokineococcus","Pseudomaricurvus","Pseudomonas","Pseudonocardia","Pseudorhodobacter","Pseudospirillum","Pseudothermotoga","Pseudoxanthobacter","Pseudoxanthomonas","Psychrobacillus","Psychrobacter","Psychromonas","Psychrosphaera","Pullulanibacillus","Puniceicoccus","Pusillimonas","Quadrisphaera","Quatrionicoccus","Rahnella","Ralstonia","Raoultella","Rarobacter","Rathayibacter","Reichenbachiella","Reinekea","Reyranella","Rhabdochromatium","Rheinheimera","Rhizobacter","Rhizobium","Rhizomicrobium","Rhodobacter","Rhodococcus","Rhodocyclus","Rhodoglobus","Rhodoligotrophos","Rhodoluna","Rhodopila","Rhodothalassium","Rhodothermus","Rickettsia","Romboutsia","Roseburia","Roseicitreum","Rosenbergiella","Roseococcus","Roseomonas","Roseospira","Roseovarius","Rothia","Ruania","Rubellimicrobium","Rubrobacter","Ruminobacter","Ruminococcus","Rummeliibacillus","Saccharibacillus","Saccharibacteria_genera_incertae_sedis","Saccharofermentans","Saccharomonospora","Saccharopolyspora","Saccharospirillum","Saccharothrix","Salana","Salicola","Salimicrobium","Salinibacillus","Salinibacter","Salinicoccus","Salinicola","Salinisphaera","Salinispirillum","Salinispora","Salinithrix","Salinivibrio","Salirhabdus","Saliterribacillus","Salmonella","Salsuginibacillus","Samsonia","Sandaracinobacter","Sandaracinus","Sanguibacter","Schwartzia","Sedimentibacter","Sedimenticola","Sediminibacillus","Segniliparus","Seinonella","Selenomonas","Serinibacter","Serinicoccus","Serpens","Serratia","Shewanella","Shimwellia","Siccibacter","Silanimonas","Simiduia","Simkania","Singulisphaera","Sinibacillus","Sinobacterium","Sinomonas","Skermanella","Skermania","Smithella","Sodalis","Solibacillus","Solimonas","Solirubrobacter","Spartobacteria_genera_incertae_sedis","Spelaeicoccus","Sphaerochaeta","Sphingobacterium","Sphingobium","Sphingomonas","Sphingosinicella","Spiribacter","Spirochaeta","Spiroplasma","Spongiibacter","Sporacetigenium","Sporanaerobacter","Sporichthya","Sporobacter","Sporohalobacter","Sporolactobacillaceae_incertae_sedis","Sporolactobacillus","Sporolituus","Sporomusa","Sporosalibacterium","Sporosarcina","Stackebrandtia","Staphylococcus","Stenotrophomonas","Streptacidiphilus","Streptococcus","Streptomyces","Streptosporangium","Subdivision3_genera_incertae_sedis","Subdoligranulum","Succinatimonas","Succinimonas","Succinivibrio","Sulfitobacter","Sulfobacillus","Sulfuriferula","Sulfurimonas","Sulfurivirga","Sutterella","Symbiobacterium","Syntrophaceticus","Syntrophobacter","Syntrophomonas","Syntrophorhabdus","Syntrophothermus","Syntrophus","Tahibacter","Tatumella","Taylorella","Telluria","Temperatibacter","Tenuibacillus","Tepidamorphus","Tepidibacillus","Tepidibacter","Tepidimicrobium","Tepidimonas","Tepidisphaera","Terasakiella","Teredinibacter","Terribacillus","Terrisporobacter","Tessaracoccus","Tetragenococcus","Tetrasphaera","Texcoconibacillus","Thalassobacillus","Thalassobaculum","Thalassolituus","Thermaerobacter","Thermanaerovibrio","Thermicanus","Thermithiobacillus","Thermoactinomyces","Thermoanaerobacter","Thermobacillus","Thermobifida","Thermochromatium","Thermodesulfobium","Thermodesulfovibrio","Thermohalobacter","Thermolithobacter","Thermolongibacillus","Thermomarinilinea","Thermomicrobium","Thermomonas","Thermomonospora","Thermopolyspora","Thermorudis","Thermosediminibacter","Thermosyntropha","Thermus","Thioalkalimicrobium","Thioalkalispira","Thioalkalivibrio","Thiobacillus","Thiocapsa","Thiococcus","Thiocystis","Thiodictyon","Thiofaba","Thioflavicoccus","Thiogranum","Thiohalobacter","Thiohalocapsa","Thiohalophilus","Thiohalorhabdus","Thiolamprovum","Thiomicrospira","Thiomonas","Thiophaeococcus","Thioprofundum","Thiopseudomonas","Thioreductor","Thiorhodococcus","Thiorhodospira","Thiothrix","Thiovirga","Thorsellia","Tissierella","Tistrella","Tolumonas","Tomitella","Trabulsiella","Treponema","Trichococcus","Tropheryma","Trueperella","Tsukamurella","Tuberibacillus","Tumebacillus","Turicella","Turicibacter","Umboniibacter","Ureibacillus","Uruburuella","Vagococcus","Vampirovibrio","Varibaculum","Veillonella","Verrucosispora","Vibrio","Virgibacillus","Viridibacillus","Vitreoscilla","Vogesella","Volucribacter","Vulcanibacillus","Vulgatibacter","Weissella","Wohlfahrtiimonas","Xanthobacter","Xanthomonas","Xenorhabdus","Xylanimonas","Xylella","Yersinia","Yonghaparkia","Youngiibacter","Youngimonas","Zhihengliuella","Zhongshania","Zimmermannella","Zobellella","Zymobacter"
"5%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.29868880720712e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000401130810348376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.83541993803846e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000145555961932743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.76445287206562e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82829590049001e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000278118592134476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00928927325987185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
